2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,13,21,23,31,33,41,43,51,53,61,63,71,73,81,83,91,93,101,103,111,113,121,123,131,133,141,143,151,153,161,163,171,173,181,183,191,193,201,203,211,213,221,223,231,233,241,243,251,253,261,263,271,273,281,283,291,293,301,303,311,313,313,321,323,323,331,333,333,341,343,343,351,353,353,361,363,363,371,373,373,381,383,383,391,393,393,401,403,403,411,413,413,421,423,423,431,433,433,441,443,443,451,453,453,461,463,463,471,473,473,481,483,483,491,493,493,501,503,503,511,513,521,523,531,533,541,543,551,553,561,563,571,573,581,583,591,593,601,603,611,613,621,623,631,633,641,643,651,653,661,663,671,673,681,683,691,693,701,703,711,713,721,723,731,733,741,743,751,753,761,763,771,773,781,783,791,793,801,803,811,813,821,823,831,833,841,843,851,853,861,863,871,873,881,883,891,893,901,903,911,913,921,923,931,933,941,943,951,953,961,963,971,973,981,983,991,993,1001,1003,1011,1013,1021,1023,1031,1033,1041,1043,1051,1053,1061,1063,1071,1073,1081,1083,1091,1093,1101,1103,1111,1113,1113,1121,1123,1123,1131,1133,1133,1141,1143,1143,1151,1153,1153,1161,1163,1163,1171,1173,1173,1181,1183,1183,1191,1193,1193,1201,1203,1203,1211,1213,1213,1221,1223,1223,1231,1233,1233,1241,1243,1243,1251,1253,1253,1261,1263,1263,1271,1273,1273,1281,1283,1283,1291,1293,1293,1301,1303,1303,1311,1313,1321,1323,1331,1333,1341,1343,1351,1353,1361,1363,1371,1373,1381,1383,1391,1393,1401,1403,1411,1413,1421,1423,1431,1433,1441,1443,1451,1453,1461,1463,1471,1473,1481,1483,1491,1493,1501,1503,1511,1513,1521,1523,1531,1533,1541,1543,1551,1553,1561,1563,1571,1573,1581,1583,1591,1593,1601,1603,1611,1613,1621,1623,1631,1633,1641,1643,1651,1653,1661,1663,1671,1673,1681,1683,1691,1693,1701,1703,1711,1713,1721,1723,1731,1733,1741,1743,1751,1753,1761,1763,1771,1773,1781,1783,1791,1793,1801,1803,1811,1813,1821,1823,1831,1833,1841,1843,1851,1853,1861,1863,1871,1873,1881,1883,1891,1893,1901,1903,1911,1913,1913,1921,1923,1923,1931,1933,1933,1941,1943,1943,1951,1953,1953,1961,1963,1963,1971,1973,1973,1981,1983,1983,1991,1993,1993,2001,2003,2003,2011,2013,2013,2021,2023,2023,2031,2033,2033,2041,2043,2043,2051,2053,2053,2061,2063,2063,2071,2073,2073,2081,2083,2083,2091,2093,2093,2101,2103,2103,2111,2113,2121,2123,2131,2133,2141,2143,2151,2153,2161,2163,2171,2173,2181,2183,2191,2193,2201,2203,2211,2213,2221,2223,2231,2233,2241,2243,2251,2253,2261,2263,2271,2273,2281,2283,2291,2293,2301,2303,2311,2313,2321,2323,2331,2333,2341,2343,2351,2353,2361,2363,2371,2373,2381,2383,2391,2393,2401,2403,2411,2413,2421,2423,2431,2433,2441,2443,2451,2453,2461,2463,2471,2473,2481,2483,2491,2493,2501,2503,2511,2513,2521,2523,2531,2533,2541,2543,2551,2553,2561,2563,2571,2573,2581,2583,2591,2593,2601,2603,2611,2613,2621,2623,2631,2633,2641,2643,2651,2653,2661,2663,2671,2673,2681,2683,2691,2693,2701,2703,2711,2713,2713,2721,2723,2723,2731,2733,2733,2741,2743,2743,2751,2753,2753,2761,2763,2763,2771,2773,2773,2781,2783,2783,2791,2793,2793,2801,2803,2803,2811,2813,2813,2821,2823,2823,2831,2833,2833,2841,2843,2843,2851,2853,2853,2861,2863,2863,2871,2873,2873,2881,2883,2883,2891,2893,2893,2901,2903,2903,2911,2913,2921,2923,2931,2933,2941,2943,2951,2953,2961,2963,2971,2973,2981,2983,2991,2993,3001,3003,3011,3013,3021,3023,3031,3033,3041,3043,3051,3053,3061,3063,3071,3073,3081,3083,3091,3093,3101,3103,3111,3113,3121,3123,3131,3133,3141,3143,3151,3153,3161,3163,3171,3173,3181,3183,3191,3193,3201,3203,3211,3213,3221,3223,3231,3233,3241,3243,3251,3253,3261,3263,3271,3273,3281,3283,3291,3293,3301,3303,3311,3313,3321,3323,3331,3333,3341,3343,3351,3353,3361,3363,3371,3373,3381,3383,3391,3393,3401,3403,3411,3413,3421,3423,3431,3433,3441,3443,3451,3453,3461,3463,3471,3473,3481,3483,3491,3493,3501,3503,3511,3513,3513,3521,3523,3523,3531,3533,3533,3541,3543,3543,3551,3553,3553,3561,3563,3563,3571,3573,3573,3581,3583,3583,3591,3593,3593,3601,3603,3603,3611,3613,3613,3621,3623,3623,3631,3633,3633,3641,3643,3643,3651,3653,3653,3661,3663,3663,3671,3673,3673,3681,3683,3683,3691,3693,3693,3701,3703,3703,3711,3713,3721,3723,3731,3733,3741,3743,3751,3753,3761,3763,3771,3773,3781,3783,3791,3793,3801,3803,3811,3813,3821,3823,3831,3833,3841,3843,3851,3853,3861,3863,3871,3873,3881,3883,3891,3893,3901,3903,3911,3913,3921,3923,3931,3933,3941,3943,3951,3953,3961,3963,3971,3973,3981,3983,3991,3993,4001,4003,4011,4013,4021,4023,4031,4033,4041,4043,4051,4053,4061,4063,4071,4073,4081,4083,4091,4093,4101,4103,4111,4113,4121,4123,4131,4133,4141,4143,4151,4153,4161,4163,4171,4173,4181,4183,4191,4193,4201,4203,4211,4213,4221,4223,4231,4233,4241,4243,4251,4253,4261,4263,4271,4273,4281,4283,4291,4293,4301,4303,4311,4313,4313,4321,4323,4323,4331,4333,4333,4341,4343,4343,4351,4353,4353,4361,4363,4363,4371,4373,4373,4381,4383,4383,4391,4393,4393,4401,4403,4403,4411,4413,4413,4421,4423,4423,4431,4433,4433,4441,4443,4443,4451,4453,4453,4461,4463,4463,4471,4473,4473,4481,4483,4483,4491,4493,4493,4501,4503,4503,4511,4513,4521,4523,4531,4533,4541,4543,4551,4553,4561,4563,4571,4573,4581,4583,4591,4593,4601,4603,4611,4613,4621,4623,4631,4633,4641,4643,4651,4653,4661,4663,4671,4673,4681,4683,4691,4693,4701,4703,4711,4713,4721,4723,4731,4733,4741,4743,4751,4753,4761,4763,4771,4773,4781,4783,4791,4793,4801,4803,4811,4813,4821,4823,4831,4833,4841,4843,4851,4853,4861,4863,4871,4873,4881,4883,4891,4893,4901,4903,4911,4913,4921,4923,4931,4933,4941,4943,4951,4953,4961,4963,4971,4973,4981,4983,4991,4993,5001,5003,5011,5013,5021,5023,5031,5033,5041,5043,5051,5053,5061,5063,5071,5073,5081,5083,5091,5093,5101,5103,5111,5113,5113,5121,5123,5123,5131,5133,5133,5141,5143,5143,5151,5153,5153,5161,5163,5163,5171,5173,5173,5181,5183,5183,5191,5193,5193,5201,5203,5203,5211,5213,5213,5221,5223,5223,5231,5233,5233,5241,5243,5243,5251,5253,5253,5261,5263,5263,5271,5273,5273,5281,5283,5283,5291,5293,5293,5301,5303,5303,5311,5313,5321,5323,5331,5333,5341,5343,5351,5353,5361,5363,5371,5373,5381,5383,5391,5393,5401,5403,5411,5413,5421,5423,5431,5433,5441,5443,5451,5453,5461,5463,5471,5473,5481,5483,5491,5493,5501,5503,5511,5513,5521,5523,5531,5533,5541,5543,5551,5553,5561,5563,5571,5573,5581,5583,5591,5593,5601,5603,5611,5613,5621,5623,5631,5633,5641,5643,5651,5653,5661,5663,5671,5673,5681,5683,5691,5693,5701,5703,5711,5713,5721,5723,5731,5733,5741,5743,5751,5753,5761,5763,5771,5773,5781,5783,5791,5793,5801,5803,5811,5813,5821,5823,5831,5833,5841,5843,5851,5853,5861,5863,5871,5873,5881,5883,5891,5893,5901,5903,5911,5913,5913,5921,5923,5923,5931,5933,5933,5941,5943,5943,5951,5953,5953,5961,5963,5963,5971,5973,5973,5981,5983,5983,5991,5993,5993,6001,6003,6003,6011,6013,6013,6021,6023,6023,6031,6033,6033,6041,6043,6043,6051,6053,6053,6061,6063,6063,6071,6073,6073,6081,6083,6083,6091,6093,6093,6101,6103,6103,6111,6113,6121,6123,6131,6133,6141,6143,6151,6153,6161,6163,6171,6173,6181,6183,6191,6193,6201,6203,6211,6213,6221,6223,6231,6233,6241,6243,6251,6253,6261,6263,6271,6273,6281,6283,6291,6293,6301,6303,6311,6313,6321,6323,6331,6333,6341,6343,6351,6353,6361,6363,6371,6373,6381,6383,6391,6393,6401,6403,6411,6413,6421,6423,6431,6433,6441,6443,6451,6453,6461,6463,6471,6473,6481,6483,6491,6493,6501,6503,6511,6513,6521,6523,6531,6533,6541,6543,6551,6553,6561,6563,6571,6573,6581,6583,6591,6593,6601,6603,6611,6613,6621,6623,6631,6633,6641,6643,6651,6653,6661,6663,6671,6673,6681,6683,6691,6693,6701,6703,6711,6713,6713,6721,6723,6723,6731,6733,6733,6741,6743,6743,6751,6753,6753,6761,6763,6763,6771,6773,6773,6781,6783,6783,6791,6793,6793,6801,6803,6803,6811,6813,6813,6821,6823,6823,6831,6833,6833,6841,6843,6843,6851,6853,6853,6861,6863,6863,6871,6873,6873,6881,6883,6883,6891,6893,6893,6901,6903,6903,6911,6913,6921,6923,6931,6933,6941,6943,6951,6953,6961,6963,6971,6973,6981,6983,6991,6993,7001,7003,7011,7013,7021,7023,7031,7033,7041,7043,7051,7053,7061,7063,7071,7073,7081,7083,7091,7093,7101,7103,7111,7113,7121,7123,7131,7133,7141,7143,7151,7153,7161,7163,7171,7173,7181,7183,7191,7193,7201,7203,7211,7213,7221,7223,7231,7233,7241,7243,7251,7253,7261,7263,7271,7273,7281,7283,7291,7293,7301,7303,7311,7313,7321,7323,7331,7333,7341,7343,7351,7353,7361,7363,7371,7373,7381,7383,7391,7393,7401,7403,7411,7413,7421,7423,7431,7433,7441,7443,7451,7453,7461,7463,7471,7473,7481,7483,7491,7493,7501,7503,7511,7513,7513,7521,7523,7523,7531,7533,7533,7541,7543,7543,7551,7553,7553,7561,7563,7563,7571,7573,7573,7581,7583,7583,7591,7593,7593,7601,7603,7603,7611,7613,7613,7621,7623,7623,7631,7633,7633,7641,7643,7643,7651,7653,7653,7661,7663,7663,7671,7673,7673,7681,7683,7683,7691,7693,7693,7701,7703,7703,7711,7713,7721,7723,7731,7733,7741,7743,7751,7753,7761,7763,7771,7773,7781,7783,7791,7793,7801,7803,7811,7813,7821,7823,7831,7833,7841,7843,7851,7853,7861,7863,7871,7873,7881,7883,7891,7893,7901,7903,7911,7913,7921,7923,7931,7933,7941,7943,7951,7953,7961,7963,7971,7973,7981,7983,7991,7993,8001,8003,8011
1872,1882,1892,1902,1912,1922,1932,1942,1952,1962,1972,1982,1672,1682,1692,1702,1712,1722,1732,1742,1752,1762,1772,1782,1792,1802,1812,1822,1832,1842,1852,1862,1872,1882,1892,1902,1912,1991,1472,1482,1492,1502,1512,1522,1532,1542,1552,1562,1572,1582,1592,1602,1612,1622,1632,1642,1652,1662,1672,1682,1692,1702,1712,1272,1282,1292,1302,1312,1322,1332,1342,1352,1362,1372,1382,1392,1402,1412,1422,1432,1442,1452,1462,1472,1482,1492,1502,1512,1072,1082,1092,1102,1112,1122,1132,1142,1152,1162,1172,1182,1192,1202,1212,1222,1232,1242,1252,1262,1272,1282,1292,1302,1312,872,882,892,902,912,922,932,942,952,962,972,982,1022,1032,1042,1052,1062,1072,1082,1092,1102,1112,682,692,702,712,722,732,742,752,762,772,782,792,802,812,822,832,842,852,862,872,882,892,902,912,482,492,502,512,522,532,542,552,562,572,582,592,602,612,622,632,642,652,662,672,682,692,702,712,282,292,302,312,322,332,342,352,362,372,382,392,402,412,422,432,442,452,462,472,482,492,502,512,522,82,92,102,112,122,132,142,152,162,172,182,192,202,212,222,232,242,252,262,272,282,292,302,312,322,2,12,22,32,42,52,62,72,82,92,102,112,122,1991,1,1991,1,1991,1,1991,1,1991,1,1991,1,1991,1,1991,1,1991,1,1991,1,1991,1,1991,1,1991,1,1991,1,1991,1,1991,1,1991,1,1991,1,1991,1,1991,1,1991,1,1991,1,1991,1,1991,1,1991,1,1991,1,1991,1,1991,1,1991,1,1991,1,1991,1992,1,1991,1992,1,1991,1992,1,1991,1992,1,1991,1992,1,1991,1992,1,1991,1992,1,1991,1992,1,1991,1992,1,1991,1992,1,1991,1992,1,1991,1992,1,1991,1992,1,1991,1992,1,1991,1992,1,1991,1992,1,1991,1992,1,1991,1992,1,1991,1992,1,1991,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1,1992,1993,1,1992,1993,1,1992,1993,1,1992,1993,1,1992,1993,1,1992,1993,1,1992,1993,1,1992,1993,1,1992,1993,1,1992,1993,1,1992,1993,1,1992,1993,1,1992,1993,1,1992,1993,1,1992,1993,1,1992,1993,1,1992,1993,1,1992,1993,1,1992,1993,1,1992,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1,1993,1994,1,1993,1994,1,1993,1994,1,1993,1994,1,1993,1994,1,1993,1994,1,1993,1994,1,1993,1994,1,1993,1994,1,1993,1994,1,1993,1994,1,1993,1994,1,1993,1994,1,1993,1994,1,1993,1994,1,1993,1994,1,1993,1994,1,1993,1994,1,1993,1994,1,1993,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1,1994,1995,1,1994,1995,1,1994,1995,1,1994,1995,1,1994,1995,1,1994,1995,1,1994,1995,1,1994,1995,1,1994,1995,1,1994,1995,1,1994,1995,1,1994,1995,1,1994,1995,1,1994,1995,1,1994,1995,1,1994,1995,1,1994,1995,1,1994,1995,1,1994,1995,1,1994,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1,1995,1996,1,1995,1996,1,1995,1996,1,1995,1996,1,1995,1996,1,1995,1996,1,1995,1996,1,1995,1996,1,1995,1996,1,1995,1996,1,1995,1996,1,1995,1996,1,1995,1996,1,1995,1996,1,1995,1996,1,1995,1996,1,1995,1996,1,1995,1996,1,1995,1996,1,1995,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1997,1,1996,1997,1,1996,1997,1,1996,1997,1,1996,1997,1,1996,1997,1,1996,1997,1,1996,1997,1,1996,1997,1,1996,1997,1,1996,1997,1,1996,1997,1,1996,1997,1,1996,1997,1,1996,1997,1,1996,1997,1,1996,1997,1,1996,1997,1,1996,1997,1,1996,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1998,1,1997,1998,1,1997,1998,1,1997,1998,1,1997,1998,1,1997,1998,1,1997,1998,1,1997,1998,1,1997,1998,1,1997,1998,1,1997,1998,1,1997,1998,1,1997,1998,1,1997,1998,1,1997,1998,1,1997,1998,1,1997,1998,1,1997,1998,1,1997,1998,1,1997,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1,1998,1999,1,1998,1999,1,1998,1999,1,1998,1999,1,1998,1999,1,1998,1999,1,1998,1999,1,1998,1999,1,1998,1999,1,1998,1999,1,1998,1999,1,1998,1999,1,1998,1999,1,1998,1999,1,1998,1999,1,1998,1999,1,1998,1999,1,1998,1999,1,1998,1999,1,1998,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,1,1999,2000,1,1999,2000,1,1999,2000,1,1999,2000,1,1999,2000,1,1999,2000,1,1999,2000,1,1999,2000,1,1999,2000,1,1999,2000,1,1999,2000,1,1999,2000,1,1999,2000,1,1999,2000,1,1999,2000,1,1999,2000,1,1999,2000,1,1999,2000,1,1999,2000,1,1999,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,2001,1,2000,2001,1,2000,2001,1,2000,2001,1,2000,2001,1,2000,2001,1,2000,2001,1,2000,2001,1,2000,2001,1,2000,2001,1,2000,2001,1,2000,2001,1,2000,2001,1,2000,2001,1,2000,2001,1,2000,2001,1,2000,2001,1,2000,2001,1,2000,2001,1,2000,2001,1,2001,1,2001,1,2001,1,2001,1,2001,1,2001,1,2001,1,2001,1,2001,1,2001,1,2001,1,2001,1,2001,1,2001,1,2001,1,2001,1,2001,1,2001,1,2001,1,2001,1,2001,1,2001,1,2001,1,2001,1,2001,1,2001,1,2001,1,2001,1,2001,1,2001,1
